record_id,status_code,created_at,updated_at,user_assigned_uuid,notes,demand,category
610,inactive,11/4/2021,6/24/2021,4a14ed23-b649-46d8-92cd-bb2d37412b6c,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",high,Extra Large
611,pending,8/27/2021,7/26/2020,34384cdd-c24f-4095-ba9b-5508c7aba7f9,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",high,Van
612,pending,12/11/2020,7/2/2020,5a90f29b-f3ae-486d-a2f0-6824e227c5be,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",high,Sport
613,pending,3/20/2021,7/4/2021,230ea894-9312-4f6b-bd5e-2d9981f3db58,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,low,Van
614,inactive,10/27/2021,6/29/2021,feda871b-f79c-4163-be2f-f050adecd706,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,medium,Luxury
615,active,12/29/2020,2/2/2021,f30cc94f-2a90-40fd-8728-8254424704d2,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",high,Van
616,retired,2/14/2021,3/3/2021,b31bb6fd-a79a-4e52-8d97-f3537c6d3ea2,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,high,Truck
617,inactive,6/22/2020,1/27/2021,6f6a75fd-84cb-44b9-9161-d0c301dcc68b,In congue. Etiam justo. Etiam pretium iaculis justo.,medium,Truck
618,active,1/31/2021,3/13/2021,be73e23a-5c63-4bcf-8ddf-2b9033d0ec98,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",medium,Economical
619,active,6/6/2021,1/30/2021,100bdc8e-feab-47b0-a607-8d87fe391d75,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,high,Luxury
620,pending,2/17/2020,12/18/2021,e944d85f-f675-418c-be63-92bf81a9f300,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,low,Extra Large
621,inactive,11/4/2021,8/5/2020,7a6c3914-6ddd-4ac3-afd7-158a78a994b7,Fusce consequat. Nulla nisl. Nunc nisl.,low,Van
622,inactive,9/21/2020,9/18/2020,10075933-9953-4259-9eb4-398f63cc35ee,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",medium,Truck
623,inactive,5/29/2020,4/18/2020,99a2a310-283d-47a5-999f-4b8f5d5c6a93,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",medium,Sport
624,active,4/25/2020,11/25/2020,b884d2c5-dfc0-45b9-a435-0a8930a7b407,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",medium,Sport
625,retired,5/27/2020,5/3/2021,348b779d-f37f-43b3-8f1f-40b30e3099ec,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",high,Luxury
626,pending,1/18/2021,3/28/2021,aee4b2c1-06e0-48dd-846f-f3040ea2f63d,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,high,Luxury
627,inactive,7/14/2020,7/4/2020,291cf00b-a992-4977-8b46-09e49d100c03,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",high,Truck
628,inactive,6/18/2020,10/28/2020,7aff342a-4d15-4b98-ab13-a5642feb6c05,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",low,Extra Large
629,active,11/19/2020,2/15/2021,ef922f06-bb4e-41bb-a908-c41a7c7ad8ca,Fusce consequat. Nulla nisl. Nunc nisl.,medium,Sport
630,active,7/4/2020,8/28/2021,f6aa6255-34aa-4338-bce0-b02fbd5aeafe,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",high,Truck
631,inactive,1/2/2020,6/26/2021,d33c310a-f914-48ee-a8b1-2c91ea0e17f3,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",high,Van
632,pending,5/26/2020,2/2/2020,8c0daedc-43ba-4989-9547-fe68aad270fd,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,medium,Luxury
633,retired,1/9/2021,3/16/2020,2709f7f7-9f7d-4d00-a633-0ec5b920e384,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",high,Luxury
634,retired,10/3/2021,9/23/2020,15215a45-6686-4f01-bcfa-e023bc6a3c2a,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",high,Economical
635,pending,8/24/2020,12/22/2021,e141cea1-ae6c-4baf-9743-63596c2ff902,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",low,Van
636,inactive,4/1/2021,11/22/2020,a83ce65b-10ee-41aa-b65a-ce9fb2519823,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",low,Extra Large
637,active,11/1/2021,6/20/2021,e27a62b9-3f75-4527-be51-b25d01745586,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",low,Sport
638,active,11/6/2021,5/7/2021,94e10c9a-7f9b-44af-9c68-5afd411fbf93,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",medium,Truck
639,active,2/4/2021,2/19/2020,0ccf96c1-22b1-4f5f-9ccf-20e5cce1eb97,Fusce consequat. Nulla nisl. Nunc nisl.,low,Extra Large
640,pending,8/29/2021,10/5/2021,931331da-d8b0-4000-b86e-eb76f4863c38,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,medium,Van
641,active,4/13/2020,8/23/2020,32e1d2ac-fef9-40ff-992d-4d4446af17e3,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,high,Van
642,inactive,8/20/2020,2/17/2021,f8839a10-957d-4c3e-bb37-045222745127,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",medium,Luxury
643,active,6/23/2020,4/9/2020,ab8b402e-bac5-4064-91ba-d94c89f4ab21,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,medium,Truck
644,retired,4/22/2020,9/23/2021,4ded4ce6-c52c-47d7-af78-7f0b65b91922,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,low,Economical
645,retired,7/19/2020,7/4/2020,ec33f475-dba0-430b-91fc-a081b54d9588,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",medium,Economical
646,pending,10/1/2021,12/25/2020,874c793b-4500-4cc0-a54a-11805faf7396,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",high,Luxury
647,inactive,7/25/2020,8/1/2020,56b86516-1ffe-4526-82d8-ebe37d5f417c,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",high,Economical
648,pending,9/27/2021,5/18/2020,82e7fc7d-12f7-41b3-b109-362ee2935348,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,high,Van
649,retired,10/20/2021,4/26/2020,0228b400-8389-4888-bfb8-e239a68828b1,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,high,Van
650,inactive,8/15/2021,5/11/2021,c1c25e36-9a0b-4c9c-8c2d-4d72cbac213c,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",low,Truck
651,inactive,10/26/2021,2/27/2020,d794b710-9431-4044-97f7-fc02a4f44ae3,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",high,Sport
652,active,6/8/2020,7/9/2020,f7d92c80-195d-4284-b606-25a59da37062,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,high,Van
653,retired,1/14/2021,12/13/2021,093bf319-5b6f-4d48-90d5-96171c8802e7,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",high,Extra Large
654,retired,1/12/2020,7/14/2021,ca2aad33-1e94-45df-b9ed-ae67e592da29,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",high,Truck
655,inactive,12/7/2020,4/12/2020,77a5074e-f6d0-41e7-8ff8-d2315ff7029a,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,low,Van
656,inactive,12/24/2020,9/30/2020,e90bfc1f-4c81-442b-b5dc-7c51e58c26a5,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,medium,Extra Large
657,active,8/21/2021,8/13/2021,a718adc7-5810-491c-a48a-bc5f3ab1731e,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",low,Economical
658,active,5/12/2020,6/25/2020,190d78d9-3bc0-4a72-ac5f-e3b218b81707,Fusce consequat. Nulla nisl. Nunc nisl.,medium,Extra Large
659,active,6/17/2020,11/25/2021,ab61f7e0-c5f1-41f5-bfc4-f6f1050640d2,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,high,Van
660,pending,8/1/2021,4/11/2021,1ff66c31-44bd-48a3-b5c4-8953c0b4434c,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,high,Economical
661,active,6/30/2021,1/16/2020,21d20088-e05e-42ea-a4d7-27e2673a46a1,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,low,Extra Large
662,pending,9/18/2020,1/26/2021,6f446cc4-8453-4ff2-b7dc-03557680a060,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,low,Sport
663,inactive,5/16/2021,6/1/2020,f07d588a-c263-44ea-9dea-fb627e23b493,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",high,Truck
664,pending,5/20/2021,11/21/2021,e106562c-6f3c-41cf-87e9-f616264e9e83,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",high,Van
665,retired,8/26/2021,5/9/2020,35b501dd-b75c-48b5-9764-2906c8585258,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,low,Sport
666,active,11/7/2021,10/29/2020,39f2af11-22ad-4084-8f7f-f95a5fe8fecc,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,low,Truck
667,pending,5/15/2020,4/3/2021,5c2e3583-6723-4b12-ba1e-1b9b16c50dc4,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",medium,Economical
668,active,3/27/2020,2/29/2020,7e26e08e-3806-4b7f-bce2-5d7f2f9bea03,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,high,Truck
669,retired,3/7/2020,1/30/2021,abbb3dd7-81ac-45e0-93c5-e5e3d01b073b,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,high,Sport
670,retired,10/21/2021,6/11/2021,a77431ae-db97-4f30-a298-c1afe5568a3c,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",low,Economical
671,retired,10/22/2020,9/14/2021,03dd42cb-0333-4889-8904-05e28127a101,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",high,Sport
672,inactive,9/20/2021,2/28/2021,2c8df3b4-a07b-483f-ad82-093b460512c2,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",medium,Van
673,inactive,6/21/2021,12/6/2021,1dce6b9d-e3a9-4ef1-bc31-2c00f94bf335,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",high,Luxury
674,active,8/4/2021,9/23/2020,5355a15a-8201-425f-8f0d-39ec94e0b03d,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",high,Van
675,active,5/25/2021,12/12/2020,cd350234-7d1c-48fa-9570-982185000fb1,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",medium,Economical
676,active,9/30/2020,2/21/2021,83dc5778-c0f4-492f-85ff-8735bd1efe41,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,low,Sport
677,pending,11/15/2020,8/27/2021,c57c957f-b90f-4d05-aeb5-1cb4916f0d54,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",low,Van
678,pending,4/30/2020,8/26/2020,9f1ccd41-507d-4a50-9920-6d6af7a3f35e,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",medium,Sport
679,inactive,8/26/2021,7/4/2020,39e3734c-9f3c-4d33-b8b1-2861c4feb6cf,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",low,Economical
680,inactive,9/26/2021,5/24/2021,456db6fb-eddc-477d-ad4b-0ecd95eb1640,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,high,Economical
681,pending,12/26/2021,8/18/2020,6275d0c4-caa1-4819-8523-98525af34fd9,In congue. Etiam justo. Etiam pretium iaculis justo.,high,Van
682,inactive,5/9/2020,3/1/2020,2571f3f4-2ed0-4583-8432-66a9915f4631,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",high,Economical
683,active,1/29/2020,2/8/2021,ff2b18b9-85ef-4a70-8a35-426a36e5c98f,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",low,Luxury
684,active,5/7/2020,2/4/2020,639f5ec9-7782-4e72-b8f4-b6f6563d4984,Sed ante. Vivamus tortor. Duis mattis egestas metus.,low,Van
685,inactive,8/2/2021,10/30/2020,6548c77c-5ae0-47ac-8812-c50b89bf2262,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,low,Truck
686,active,1/28/2020,5/12/2021,081f59a4-50ca-46c7-8164-c3452d341a53,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,medium,Luxury
687,active,12/23/2021,12/31/2020,e95e5428-b8f2-4bc6-8df4-86da06cd5c54,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",medium,Economical
688,pending,10/2/2020,11/3/2021,68482965-3f37-4b5e-a9db-9a05b30f869e,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,medium,Van
689,pending,11/8/2020,5/29/2020,4275759f-3c17-4985-9022-8450815751af,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,low,Economical
690,inactive,11/28/2020,6/23/2021,4b083cce-b3e2-4de3-8dd2-26b1b886658c,In congue. Etiam justo. Etiam pretium iaculis justo.,medium,Sport
691,inactive,7/7/2020,1/18/2020,3ab72962-404f-4000-b733-6036f967eb21,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",low,Van
692,active,5/10/2021,11/19/2021,62fec3da-760b-4df4-a3b7-53f4aa5e1ce5,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",low,Luxury
693,retired,8/4/2020,6/13/2021,1a5c4e7b-0831-4a43-9b74-709d60955c6e,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",medium,Truck
694,pending,6/17/2020,8/28/2020,65c6aefd-8b76-402e-b0ea-ced8872113b2,Sed ante. Vivamus tortor. Duis mattis egestas metus.,medium,Luxury
695,inactive,9/10/2021,1/5/2020,a27e7ee2-6807-4444-b406-a4bca1ea0a2e,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",low,Truck
696,pending,2/3/2020,1/16/2021,d2cddecd-fa72-44be-89ec-3f7909614bb5,Fusce consequat. Nulla nisl. Nunc nisl.,high,Luxury
697,pending,10/27/2021,1/20/2020,20426f2b-777f-4fa5-84f1-d14a8d78dbe4,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,medium,Van
698,inactive,6/19/2021,12/21/2021,47815eb9-9b2a-4a60-8121-50dd72bdf1a8,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",low,Van
699,inactive,4/10/2020,1/4/2020,bd6bf152-d276-4f78-8a99-6edd6f4daf55,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",low,Sport
700,pending,6/7/2020,2/7/2021,8c32dc32-2088-4e29-bc1d-bb770cf9074d,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,low,Truck
701,inactive,9/19/2021,9/26/2021,a77f53ea-d169-4b59-b6e5-8b838d923df5,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",medium,Economical
702,retired,1/19/2021,6/22/2020,bc0beb26-6f96-4dcd-9c57-b9b65d4400e9,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",high,Sport
703,active,8/8/2020,9/28/2021,2c4a9cbc-b8f5-4b0d-a61b-c8479966c4dd,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",medium,Van
704,active,10/6/2021,5/23/2021,29ce2139-f298-4627-b79f-7bfeeeccbdb4,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",low,Luxury
